Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220706195354,192.168.1.2,56342,192.168.1.3,5001,1,298.0-299.0,103142716,825141728
20220706195355,192.168.1.2,56342,192.168.1.3,5001,1,299.0-300.0,112046336,896370688
20220706195356,192.168.1.2,56342,192.168.1.3,5001,1,300.0-301.0,83561616,668492928
20220706195357,192.168.1.2,56342,192.168.1.3,5001,1,301.0-302.0,157631996,1261055968
20220706195358,192.168.1.2,56342,192.168.1.3,5001,1,302.0-303.0,201034188,1608273504
20220706195359,192.168.1.2,56342,192.168.1.3,5001,1,303.0-304.0,200523988,1604191904
20220706195400,192.168.1.2,56342,192.168.1.3,5001,1,304.0-305.0,101450512,811604096
20220706195401,192.168.1.2,56342,192.168.1.3,5001,1,305.0-306.0,212603548,1700828384
20220706195402,192.168.1.2,56342,192.168.1.3,5001,1,306.0-307.0,170937624,1367500992
20220706195403,192.168.1.2,56342,192.168.1.3,5001,1,307.0-308.0,132932116,1063456928
20220706195404,192.168.1.2,56342,192.168.1.3,5001,1,308.0-309.0,99490780,795926240
20220706195405,192.168.1.2,56342,192.168.1.3,5001,1,309.0-310.0,105690468,845523744
20220706195406,192.168.1.2,56342,192.168.1.3,5001,1,310.0-311.0,114527604,916220832
20220706195407,192.168.1.2,56342,192.168.1.3,5001,1,311.0-312.0,70458676,563669408
20220706195408,192.168.1.2,56342,192.168.1.3,5001,1,312.0-313.0,76635904,613087232
20220706195409,192.168.1.2,56342,192.168.1.3,5001,1,313.0-314.0,95597676,764781408
20220706195410,192.168.1.2,56342,192.168.1.3,5001,1,314.0-315.0,104455232,835641856
20220706195411,192.168.1.2,56342,192.168.1.3,5001,1,315.0-316.0,191177668,1529421344
20220706195412,192.168.1.2,56342,192.168.1.3,5001,1,316.0-317.0,203431620,1627452960
20220706195413,192.168.1.2,56342,192.168.1.3,5001,1,317.0-318.0,179809460,1438475680
20220706195414,192.168.1.2,56342,192.168.1.3,5001,1,318.0-319.0,194718580,1557748640
20220706195415,192.168.1.2,56342,192.168.1.3,5001,1,319.0-320.0,210493616,1683948928
20220706195416,192.168.1.2,56342,192.168.1.3,5001,1,320.0-321.0,205165220,1641321760
20220706195417,192.168.1.2,56342,192.168.1.3,5001,1,321.0-322.0,135631788,1085054304
20220706195418,192.168.1.2,56342,192.168.1.3,5001,1,322.0-323.0,97782596,782260768
20220706195419,192.168.1.2,56342,192.168.1.3,5001,1,323.0-324.0,98561860,788494880
20220706195420,192.168.1.2,56342,192.168.1.3,5001,1,324.0-325.0,86482284,691858272
20220706195421,192.168.1.2,56342,192.168.1.3,5001,1,325.0-326.0,64434196,515473568
20220706195422,192.168.1.2,56342,192.168.1.3,5001,1,326.0-327.0,45210644,361685152
20220706195423,192.168.1.2,56342,192.168.1.3,5001,1,327.0-328.0,107950656,863605248
20220706195424,192.168.1.2,56342,192.168.1.3,5001,1,328.0-329.0,131360364,1050882912
20220706195425,192.168.1.2,56342,192.168.1.3,5001,1,329.0-330.0,82167084,657336672
20220706195426,192.168.1.2,56342,192.168.1.3,5001,1,330.0-331.0,159741440,1277931520
20220706195427,192.168.1.2,56342,192.168.1.3,5001,1,331.0-332.0,164306736,1314453888
20220706195428,192.168.1.2,56342,192.168.1.3,5001,1,332.0-333.0,179196852,1433574816
20220706195429,192.168.1.2,56342,192.168.1.3,5001,1,333.0-334.0,201971488,1615771904
20220706195430,192.168.1.2,56342,192.168.1.3,5001,1,334.0-335.0,211615676,1692925408
20220706195431,192.168.1.2,56342,192.168.1.3,5001,1,335.0-336.0,167302504,1338420032
20220706195432,192.168.1.2,56342,192.168.1.3,5001,1,336.0-337.0,129678712,1037429696
20220706195433,192.168.1.2,56342,192.168.1.3,5001,1,337.0-338.0,112360124,898880992
20220706195434,192.168.1.2,56342,192.168.1.3,5001,1,338.0-339.0,92291844,738334752
20220706195435,192.168.1.2,56342,192.168.1.3,5001,1,339.0-340.0,123156968,985255744
20220706195436,192.168.1.2,56342,192.168.1.3,5001,1,340.0-341.0,60047912,480383296
20220706195437,192.168.1.2,56342,192.168.1.3,5001,1,341.0-342.0,37410512,299284096
20220706195438,192.168.1.2,56342,192.168.1.3,5001,1,342.0-343.0,78489344,627914752
20220706195439,192.168.1.2,56342,192.168.1.3,5001,1,343.0-344.0,115770756,926166048
20220706195440,192.168.1.2,56342,192.168.1.3,5001,1,344.0-345.0,93217796,745742368
20220706195441,192.168.1.2,56342,192.168.1.3,5001,1,345.0-346.0,202674304,1621394432
20220706195442,192.168.1.2,56342,192.168.1.3,5001,1,346.0-347.0,150067220,1200537760
20220706195443,192.168.1.2,56342,192.168.1.3,5001,1,347.0-348.0,163802272,1310418176
20220706195444,192.168.1.2,56342,192.168.1.3,5001,1,348.0-349.0,110884340,887074720
20220706195445,192.168.1.2,56342,192.168.1.3,5001,1,349.0-350.0,152114908,1216919264
20220706195446,192.168.1.2,56342,192.168.1.3,5001,1,350.0-351.0,177542948,1420343584
20220706195447,192.168.1.2,56342,192.168.1.3,5001,1,351.0-352.0,196267880,1570143040
20220706195448,192.168.1.2,56342,192.168.1.3,5001,1,352.0-353.0,103962228,831697824
20220706195449,192.168.1.2,56342,192.168.1.3,5001,1,353.0-354.0,153241764,1225934112
20220706195450,192.168.1.2,56342,192.168.1.3,5001,1,354.0-355.0,149482760,1195862080
20220706195450,192.168.1.2,56342,192.168.1.3,5001,1,355.0-355.8,67041364,679829275
20220706195450,192.168.1.2,56342,192.168.1.3,5001,1,0.0-355.8,43637203144,981193076
