Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220705193145,192.168.1.2,35336,192.168.1.3,5001,1,133.0-134.0,220398892,1763191136
20220705193146,192.168.1.2,35336,192.168.1.3,5001,1,134.0-135.0,186117440,1488939520
20220705193147,192.168.1.2,35336,192.168.1.3,5001,1,135.0-136.0,199741972,1597935776
20220705193148,192.168.1.2,35336,192.168.1.3,5001,1,136.0-137.0,196700548,1573604384
20220705193149,192.168.1.2,35336,192.168.1.3,5001,1,137.0-138.0,181622540,1452980320
20220705193150,192.168.1.2,35336,192.168.1.3,5001,1,138.0-139.0,204364504,1634916032
20220705193151,192.168.1.2,35336,192.168.1.3,5001,1,139.0-140.0,197726028,1581808224
20220705193152,192.168.1.2,35336,192.168.1.3,5001,1,140.0-141.0,197571756,1580574048
20220705193153,192.168.1.2,35336,192.168.1.3,5001,1,141.0-142.0,141754772,1134038176
20220705193154,192.168.1.2,35336,192.168.1.3,5001,1,142.0-143.0,188808632,1510469056
20220705193155,192.168.1.2,35336,192.168.1.3,5001,1,143.0-144.0,187269980,1498159840
20220705193156,192.168.1.2,35336,192.168.1.3,5001,1,144.0-145.0,201037008,1608296064
20220705193157,192.168.1.2,35336,192.168.1.3,5001,1,145.0-146.0,197639800,1581118400
20220705193158,192.168.1.2,35336,192.168.1.3,5001,1,146.0-147.0,198402396,1587219168
20220705193159,192.168.1.2,35336,192.168.1.3,5001,1,147.0-148.0,162188572,1297508576
20220705193200,192.168.1.2,35336,192.168.1.3,5001,1,148.0-149.0,209599380,1676795040
20220705193201,192.168.1.2,35336,192.168.1.3,5001,1,149.0-150.0,153460448,1227683584
20220705193202,192.168.1.2,35336,192.168.1.3,5001,1,150.0-151.0,195114648,1560917184
20220705193203,192.168.1.2,35336,192.168.1.3,5001,1,151.0-152.0,172332700,1378661600
20220705193204,192.168.1.2,35336,192.168.1.3,5001,1,152.0-153.0,178795088,1430360704
20220705193205,192.168.1.2,35336,192.168.1.3,5001,1,153.0-154.0,202048740,1616389920
20220705193206,192.168.1.2,35336,192.168.1.3,5001,1,154.0-155.0,201779124,1614232992
20220705193207,192.168.1.2,35336,192.168.1.3,5001,1,155.0-156.0,147879720,1183037760
20220705193208,192.168.1.2,35336,192.168.1.3,5001,1,156.0-157.0,121871420,974971360
20220705193209,192.168.1.2,35336,192.168.1.3,5001,1,157.0-158.0,169376808,1355014464
20220705193210,192.168.1.2,35336,192.168.1.3,5001,1,158.0-159.0,127045628,1016365024
20220705193211,192.168.1.2,35336,192.168.1.3,5001,1,159.0-160.0,215811144,1726489152
20220705193212,192.168.1.2,35336,192.168.1.3,5001,1,160.0-161.0,177393460,1419147680
20220705193213,192.168.1.2,35336,192.168.1.3,5001,1,161.0-162.0,182366420,1458931360
20220705193214,192.168.1.2,35336,192.168.1.3,5001,1,162.0-163.0,200392460,1603139680
