Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220706190758,192.168.1.2,39634,192.168.1.3,5001,1,300.0-301.0,158252416,1266019328
20220706190759,192.168.1.2,39634,192.168.1.3,5001,1,301.0-302.0,182428804,1459430432
20220706190800,192.168.1.2,39634,192.168.1.3,5001,1,302.0-303.0,175835308,1406682464
20220706190801,192.168.1.2,39634,192.168.1.3,5001,1,303.0-304.0,101844728,814757824
20220706190802,192.168.1.2,39634,192.168.1.3,5001,1,304.0-305.0,105697628,845581024
20220706190803,192.168.1.2,39634,192.168.1.3,5001,1,305.0-306.0,116849468,934795744
20220706190804,192.168.1.2,39634,192.168.1.3,5001,1,306.0-307.0,113101252,904810016
20220706190805,192.168.1.2,39634,192.168.1.3,5001,1,307.0-308.0,144635664,1157085312
20220706190806,192.168.1.2,39634,192.168.1.3,5001,1,308.0-309.0,124270396,994163168
20220706190807,192.168.1.2,39634,192.168.1.3,5001,1,309.0-310.0,173315144,1386521152
20220706190808,192.168.1.2,39634,192.168.1.3,5001,1,310.0-311.0,154362204,1234897632
20220706190809,192.168.1.2,39634,192.168.1.3,5001,1,311.0-312.0,156102048,1248816384
20220706190810,192.168.1.2,39634,192.168.1.3,5001,1,312.0-313.0,149690000,1197520000
20220706190811,192.168.1.2,39634,192.168.1.3,5001,1,313.0-314.0,160446280,1283570240
20220706190812,192.168.1.2,39634,192.168.1.3,5001,1,314.0-315.0,211132780,1689062240
20220706190813,192.168.1.2,39634,192.168.1.3,5001,1,315.0-316.0,212034612,1696276896
20220706190814,192.168.1.2,39634,192.168.1.3,5001,1,316.0-317.0,218733476,1749867808
20220706190815,192.168.1.2,39634,192.168.1.3,5001,1,317.0-318.0,90203872,721630976
20220706190815,192.168.1.2,39634,192.168.1.3,5001,1,318.0-318.7,127533136,1426090519
20220706190815,192.168.1.2,39634,192.168.1.3,5001,1,0.0-318.7,37140693052,932259684
